Screen ID,Screen name,Object ID,Source RU/EN,ZH (machine),Status
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-6","Градуировка","毕业","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-7","λ=1050.3 нм","λ=1050.3纳米","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-10","m-n","m-n","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-11","C","C","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-12","A","一个","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-13","1-1","1-1","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-14","0.1000","0.1000","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-17","0.112","0.112","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-19","A","一个","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-20","0.112","0.112","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-23","m","米","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-24","n","n","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-27","1/4","1/4","machine-review-required"
"4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-2 Quantitative-submode-curves-new-st_1-par_1-meas","canvas-4-1-2-1-1quantitative-submode-curves-new-st-1-par-1-meas-copy-text-28","1/3","1/3","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-3","17:05","17:05","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-4","n=3","n=3","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-6","Градуировка","毕业","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-7","λ=1050.3 нм","λ=1050.3纳米","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-10","m-n","m-n","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-11","C","C","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-12","A","一个","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-13","1-1","1-1","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-14","0.1000","0.1000","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-17","0.112","0.112","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-19","A","一个","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-20","0.203","0.203","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-22","m","米","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-23","n","n","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-26","2/4","2/4","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-27","1/3","1/3","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-1782210094671","2-1","2-1","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-1782210173750","0.2000","0.2000","machine-review-required"
"4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy","4-1-1-6-1-3 Quantitative-submode-curves-new-st_2-par_1-meas","canvas-4-1-2-1-2-quantitative-submode-curves-new-st-1-par-1-meas-copy-text-1782210632359","0.202","0.202","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-3","17:05","17:05","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-4","n=3","n=3","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-6","Градуировка","毕业","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-7","λ=1050.3 нм","λ=1050.3纳米","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-10","m-n","m-n","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-11","C","C","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-12","A","一个","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-13","1-1","1-1","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-14","0.1000","0.1000","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-17","0.112","0.112","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-19","A","一个","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-20","0.306","0.306","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-22","m","米","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-23","n","n","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-26","3/4","3/4","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-27","1/3","1/3","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-33","2-1","2-1","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-34","0.2000","0.2000","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-38","0.202","0.202","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-41","3-1","3-1","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-42","0.3000","0.3000","machine-review-required"
"4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy","4-1-1-6-1-4 Quantitative-submode-curves-new-st_3-par_1-meas","canvas-4-1-2-1-3-quantitative-submode-curves-new-st-2-par-1-meas-copy-text-43","0.306","0.306","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-1","Колич. анализ","数量分析","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-3","17:05","17:05","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-4","n=3","n=3","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-6","Градуировка","毕业","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-7","λ=1050.3 нм","λ=1050.3纳米","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-10","m-n","m-n","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-11","C","C","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-12","A","一个","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-13","2-1","2-1","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-14","0.2000","0.2000","machine-review-required"
"4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy","4-1-1-6-1-5 Quantitative-submode-curves-new-st_4-par_1-meas","canvas-4-1-2-1-4-quantitative-submode-curves-new-st-3-par-1-meas-copy-copy-text-17","0.202","0.202","machine-review-required"
